user_id,age,country,subscription_type,registration_date,total_watch_time_hours,created_at,updated_at,registration_year,age_group
U0860,20,Mexico,Standard,2024-01-13,379.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,18-24
U0861,39,Chile,Basic,2024-01-05,397.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,35-44
U0862,45,Colombia,Standard,2022-05-01,582.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0863,49,Mexico,Basic,2024-02-18,14.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0864,61,Argentina,Premium,2023-02-04,653.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0865,53,Mexico,Premium,2022-08-19,101.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0866,35,Chile,Basic,2023-04-01,147.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0867,29,Chile,Premium,2023-08-29,295.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0868,38,Mexico,Basic,2023-10-15,144.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0869,28,Mexico,Premium,2023-09-13,301.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0870,19,Colombia,Standard,2024-01-25,313.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,18-24
U0871,63,Colombia,Premium,2022-07-29,435.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0872,24,Chile,Premium,2022-01-29,1045.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0873,37,Argentina,Premium,2023-06-22,346.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0874,30,Chile,Basic,2022-07-10,284.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0875,58,Argentina,Basic,2022-05-18,364.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0876,49,Argentina,Premium,2024-01-10,813.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0877,19,Colombia,Premium,2023-06-11,970.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0878,63,Mexico,Premium,2022-05-14,198.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0879,26,Peru,Basic,2023-08-22,188.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0880,33,Argentina,Premium,2023-09-28,894.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0881,22,Mexico,Standard,2023-12-26,621.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0882,59,Mexico,Standard,2022-10-25,37.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0883,31,Colombia,Basic,2023-05-06,351.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0884,64,Mexico,Basic,2024-01-19,58.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0885,36,Mexico,Standard,2022-01-29,457.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0886,34,Colombia,Basic,2022-06-22,412.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0887,46,Peru,Basic,2023-03-08,245.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0888,52,Mexico,Standard,2023-12-03,62.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0889,48,Chile,Premium,2023-12-15,382.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0890,55,Mexico,Basic,2023-01-29,56.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0891,20,Mexico,Premium,2022-09-16,876.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0892,50,Mexico,Basic,2023-06-12,359.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0893,18,Colombia,Standard,2023-02-24,500.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,<18
U0894,32,Mexico,Basic,2022-09-08,294.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0895,25,Mexico,Standard,2023-05-31,109.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0896,44,Mexico,Basic,2023-08-30,357.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0897,40,Argentina,Premium,2022-03-21,137.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0898,39,Peru,Basic,2023-04-11,58.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0899,36,Mexico,Standard,2022-11-24,476.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0900,28,Argentina,Premium,2022-05-15,658.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0901,25,Mexico,Premium,2023-08-06,744.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0902,36,Mexico,Standard,2023-04-03,446.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0903,45,Peru,Basic,2023-06-26,21.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0904,46,Argentina,Premium,2022-05-14,726.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0905,52,Mexico,Premium,2023-02-11,442.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0906,22,Mexico,Basic,2023-04-20,22.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0907,21,Mexico,Basic,2022-08-13,77.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0908,43,Mexico,Premium,2022-03-01,570.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0909,64,Mexico,Standard,2022-09-29,46.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0910,50,Mexico,Standard,2022-06-24,99.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0911,55,Argentina,Basic,2024-01-07,217.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0912,54,Mexico,Standard,2024-01-03,286.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0913,59,Argentina,Standard,2023-02-23,121.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0914,32,Chile,Premium,2022-11-25,996.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0915,33,Argentina,Premium,2023-02-26,519.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0916,37,Mexico,Basic,2023-08-25,290.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0917,26,Peru,Basic,2022-01-19,105.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0918,31,Argentina,Premium,2022-08-07,168.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0919,22,Argentina,Premium,2022-02-23,504.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0920,28,Argentina,Premium,2023-05-30,123.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0921,31,Colombia,Premium,2023-09-23,502.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0922,52,Mexico,Premium,2023-03-05,652.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0923,63,Mexico,Standard,2022-03-04,36.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0924,22,Chile,Standard,2023-01-15,652.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0925,64,Colombia,Premium,2023-05-25,139.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0926,65,Mexico,Standard,2024-01-25,454.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0927,42,Mexico,Standard,2022-02-24,332.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0928,30,Mexico,Basic,2023-07-23,85.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0929,46,Chile,Premium,2023-02-19,923.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0930,40,Mexico,Premium,2024-02-20,767.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,35-44
U0931,65,Colombia,Standard,2023-09-01,472.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0932,24,Argentina,Premium,2023-06-15,563.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0933,53,Argentina,Premium,2023-07-12,748.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0934,42,Colombia,Standard,2022-11-01,486.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0935,27,Mexico,Standard,2023-02-10,234.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0936,21,Peru,Standard,2023-12-11,150.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0937,58,Argentina,Standard,2022-11-04,176.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0938,59,Mexico,Premium,2023-07-15,445.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0939,61,Chile,Standard,2022-02-04,30.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0940,21,Mexico,Basic,2023-10-28,69.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0941,42,Colombia,Basic,2023-06-21,493.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0942,23,Chile,Basic,2023-08-17,85.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0943,22,Mexico,Basic,2022-05-30,190.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0944,40,Argentina,Standard,2022-02-20,179.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0945,48,Argentina,Basic,2024-02-05,119.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0946,36,Colombia,Premium,2023-03-26,27.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0947,47,Colombia,Premium,2023-05-04,505.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0948,22,Peru,Basic,2022-05-25,227.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0949,57,Colombia,Standard,2023-08-06,440.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0950,61,Mexico,Basic,2022-10-05,164.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0951,51,Mexico,Standard,2023-11-24,474.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0952,35,Colombia,Basic,2023-03-06,69.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0953,35,Chile,Standard,2023-06-01,249.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0954,29,Colombia,Premium,2022-06-05,531.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0955,50,Peru,Basic,2023-11-23,55.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0956,37,Peru,Standard,2023-03-06,522.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0957,49,Chile,Basic,2023-01-26,465.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0958,38,Mexico,Basic,2024-02-13,235.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,35-44
U0959,43,Colombia,Basic,2022-06-21,262.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0960,58,Colombia,Standard,2022-07-20,23.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0961,21,Argentina,Standard,2022-11-24,142.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0962,43,Argentina,Premium,2023-05-04,371.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0963,41,Mexico,Premium,2022-10-02,411.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0964,51,Peru,Basic,2023-06-30,144.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0965,56,Colombia,Standard,2022-08-29,490.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0966,57,Argentina,Premium,2022-06-21,128.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0967,46,Argentina,Standard,2023-07-28,482.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0968,18,Peru,Premium,2022-02-03,185.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,<18
U0969,37,Chile,Standard,2023-07-06,246.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0970,37,Argentina,Premium,2022-04-01,33.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0971,33,Mexico,Standard,2023-07-22,306.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0972,65,Chile,Standard,2023-01-17,250.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0973,52,Chile,Basic,2023-09-17,190.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0974,44,Mexico,Standard,2022-10-04,313.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0975,51,Argentina,Standard,2022-03-28,35.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0976,58,Argentina,Basic,2023-01-09,323.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0977,49,Colombia,Basic,2022-02-18,260.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0978,41,Argentina,Standard,2022-02-01,176.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0979,44,Argentina,Standard,2022-05-24,66.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0980,45,Colombia,Basic,2022-12-15,60.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0981,46,Colombia,Basic,2024-02-26,441.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0982,35,Argentina,Basic,2023-11-12,224.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0983,37,Mexico,Basic,2023-04-17,162.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0984,55,Mexico,Standard,2023-11-24,50.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0985,18,Chile,Premium,2023-11-28,806.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,<18
U0986,51,Mexico,Basic,2023-12-05,83.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0987,58,Argentina,Basic,2022-04-20,21.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0988,32,Peru,Standard,2023-01-07,62.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0989,43,Mexico,Basic,2022-08-18,115.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0990,43,Mexico,Basic,2022-04-10,67.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0991,38,Colombia,Premium,2022-04-24,440.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0992,30,Mexico,Basic,2023-03-29,324.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0993,30,Chile,Basic,2022-06-18,436.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0994,28,Colombia,Standard,2022-06-08,405.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0995,42,Colombia,Basic,2022-01-23,389.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0996,53,Argentina,Premium,2023-12-15,694.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0997,32,Chile,Premium,2022-03-23,777.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0998,34,Argentina,Basic,2022-02-08,66.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0999,58,Argentina,Basic,2022-10-26,304.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U1000,31,Argentina,Basic,2022-08-16,454.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
