session_id,user_id,content_id,watch_date,watch_duration_minutes,completion_percentage,device_type,quality_level,created_at,session_duration_min,completion_rate
S158757,U3552,S078,2024-07-25,22,89.0,Mobile,4K,2025-09-17 01:06:31.876156,22,0.89
S082760,U1851,S085,2024-07-22,22,85.1,Tablet,4K,2025-09-17 01:06:31.876156,22,0.851
S203139,U4565,M066,2024-01-10,120,90.2,Mobile,HD,2025-09-17 01:06:31.876156,120,0.902
S010537,U0248,M179,2024-02-09,161,92.3,Smart Tv,SD,2025-09-17 01:06:31.876156,161,0.9229999999999999
S150843,U3383,M132,2024-01-06,106,100.0,Desktop,HD,2025-09-17 01:06:31.876156,106,1.0
S104078,U2329,S031,2024-02-24,49,83.1,Tablet,SD,2025-09-17 01:06:31.876156,49,0.831
S172749,U3875,M063,2024-04-09,90,87.1,Tablet,4K,2025-09-17 01:06:31.876156,90,0.871
S071845,U1599,S011,2024-06-28,31,80.5,Mobile,4K,2025-09-17 01:06:31.876156,31,0.805
S139848,U3137,M086,2024-02-27,68,52.5,Smart Tv,HD,2025-09-17 01:06:31.876156,68,0.525
S138036,U3091,M157,2024-03-16,102,100.0,Mobile,HD,2025-09-17 01:06:31.876156,102,1.0
S005867,U0137,M012,2024-06-11,31,30.0,Smart Tv,4K,2025-09-17 01:06:31.876156,31,0.3
S020341,U0461,S015,2024-07-09,17,57.0,Gaming Console,HD,2025-09-17 01:06:31.876156,17,0.57
S092782,U2060,M138,2024-05-11,116,79.4,Smart Tv,HD,2025-09-17 01:06:31.876156,116,0.794
S080374,U1793,M049,2024-06-29,126,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,126,1.0
S130084,U2906,M016,2024-07-16,29,31.4,Mobile,HD,2025-09-17 01:06:31.876156,29,0.314
S094593,U2106,M081,2024-07-24,40,25.9,Mobile,4K,2025-09-17 01:06:31.876156,40,0.259
S013343,U0307,M145,2024-02-05,140,84.7,Smart Tv,HD,2025-09-17 01:06:31.876156,140,0.847
S205329,U4607,M134,2024-06-29,118,89.3,Gaming Console,SD,2025-09-17 01:06:31.876156,118,0.893
S144958,U3251,S036,2024-02-14,23,66.0,Mobile,HD,2025-09-17 01:06:31.876156,23,0.66
S217691,U4876,M144,2024-03-12,103,92.8,Mobile,SD,2025-09-17 01:06:31.876156,103,0.9279999999999999
S036871,U0824,S048,2024-03-21,26,93.0,Mobile,SD,2025-09-17 01:06:31.876156,26,0.93
S176184,U3948,M087,2024-01-08,88,64.0,Smart Tv,HD,2025-09-17 01:06:31.876156,88,0.64
S129714,U2898,M022,2024-06-01,147,100.0,Mobile,HD,2025-09-17 01:06:31.876156,147,1.0
S171095,U3836,S056,2024-07-21,59,100.0,Mobile,HD,2025-09-17 01:06:31.876156,59,1.0
S131607,U2942,M191,2024-04-19,121,88.2,Mobile,HD,2025-09-17 01:06:31.876156,121,0.882
S162661,U3649,M047,2024-02-07,89,74.5,Gaming Console,SD,2025-09-17 01:06:31.876156,89,0.745
S131771,U2947,M095,2024-05-10,71,54.3,Smart Tv,HD,2025-09-17 01:06:31.876156,71,0.5429999999999999
S101952,U2280,M106,2024-01-15,81,87.1,Mobile,HD,2025-09-17 01:06:31.876156,81,0.871
S190406,U4281,M141,2024-07-31,122,83.5,Tablet,HD,2025-09-17 01:06:31.876156,122,0.835
S049698,U1116,M178,2024-03-18,143,84.8,Smart Tv,HD,2025-09-17 01:06:31.876156,143,0.848
S148410,U3327,S091,2024-07-01,19,69.8,Tablet,SD,2025-09-17 01:06:31.876156,19,0.698
S198499,U4461,M061,2024-04-06,99,100.0,Mobile,HD,2025-09-17 01:06:31.876156,99,1.0
S164873,U3693,M159,2024-04-14,89,92.8,Tablet,4K,2025-09-17 01:06:31.876156,89,0.9279999999999999
S021730,U0490,S085,2024-01-12,23,89.5,Desktop,SD,2025-09-17 01:06:31.876156,23,0.895
S085036,U1902,M109,2024-08-07,135,94.5,Smart Tv,4K,2025-09-17 01:06:31.876156,135,0.945
S166604,U3737,M150,2024-06-08,122,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,122,1.0
S151583,U3396,S038,2024-07-08,46,89.7,Smart Tv,SD,2025-09-17 01:06:31.876156,46,0.897
S025818,U0583,M028,2024-03-10,54,31.2,Mobile,HD,2025-09-17 01:06:31.876156,54,0.312
S169561,U3807,M032,2024-05-14,79,59.9,Smart Tv,4K,2025-09-17 01:06:31.876156,79,0.599
S125885,U2812,M001,2024-05-19,179,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,179,1.0
S088336,U1968,M010,2024-02-01,120,69.3,Smart Tv,SD,2025-09-17 01:06:31.876156,120,0.693
S014044,U0324,M063,2024-06-11,83,80.7,Smart Tv,4K,2025-09-17 01:06:31.876156,83,0.807
S055203,U1243,M180,2024-03-10,117,71.1,Smart Tv,4K,2025-09-17 01:06:31.876156,117,0.711
S187104,U4208,S037,2024-05-01,36,93.2,Desktop,4K,2025-09-17 01:06:31.876156,36,0.932
S002505,U0058,S047,2024-03-29,23,41.2,Mobile,SD,2025-09-17 01:06:31.876156,23,0.41200000000000003
S168288,U3776,M121,2024-06-27,113,74.4,Mobile,SD,2025-09-17 01:06:31.876156,113,0.7440000000000001
S171013,U3835,M048,2024-01-10,84,81.0,Desktop,SD,2025-09-17 01:06:31.876156,84,0.81
S172973,U3880,S013,2024-02-15,7,14.1,Gaming Console,HD,2025-09-17 01:06:31.876156,7,0.141
S097673,U2179,M087,2024-01-12,103,74.4,Mobile,SD,2025-09-17 01:06:31.876156,103,0.7440000000000001
S069638,U1547,M053,2024-07-25,110,68.2,Smart Tv,SD,2025-09-17 01:06:31.876156,110,0.682
S214788,U4813,M041,2024-08-22,100,86.0,Smart Tv,4K,2025-09-17 01:06:31.876156,100,0.86
S085391,U1908,S013,2024-02-09,41,80.7,Smart Tv,HD,2025-09-17 01:06:31.876156,41,0.807
S113492,U2533,M102,2024-06-03,74,50.6,Smart Tv,4K,2025-09-17 01:06:31.876156,74,0.506
S111221,U2486,S089,2024-05-18,40,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,40,1.0
S013703,U0316,M052,2024-04-07,120,100.0,Smart Tv,SD,2025-09-17 01:06:31.876156,120,1.0
S008688,U0200,M134,2024-01-27,133,100.0,Gaming Console,HD,2025-09-17 01:06:31.876156,133,1.0
S110460,U2466,M014,2024-06-29,116,95.2,Smart Tv,SD,2025-09-17 01:06:31.876156,116,0.9520000000000001
S162899,U3653,S033,2024-07-21,21,77.2,Smart Tv,SD,2025-09-17 01:06:31.876156,21,0.772
S062808,U1404,M046,2024-03-26,101,68.9,Tablet,4K,2025-09-17 01:06:31.876156,101,0.6890000000000001
S198386,U4458,M035,2024-02-10,37,33.5,Tablet,HD,2025-09-17 01:06:31.876156,37,0.335
S132083,U2954,M132,2024-07-22,85,81.1,Tablet,HD,2025-09-17 01:06:31.876156,85,0.8109999999999999
S220242,U4943,S028,2024-03-30,15,33.6,Desktop,4K,2025-09-17 01:06:31.876156,15,0.336
S067474,U1505,M063,2024-05-24,94,90.5,Mobile,HD,2025-09-17 01:06:31.876156,94,0.905
S069854,U1552,S032,2024-08-12,23,63.7,Smart Tv,4K,2025-09-17 01:06:31.876156,23,0.637
S069097,U1537,S086,2024-02-19,47,83.5,Smart Tv,HD,2025-09-17 01:06:31.876156,47,0.835
S186061,U4185,M162,2024-03-28,58,50.1,Mobile,4K,2025-09-17 01:06:31.876156,58,0.501
S110497,U2468,M016,2024-03-27,71,75.1,Smart Tv,4K,2025-09-17 01:06:31.876156,71,0.7509999999999999
S090928,U2023,M182,2024-04-25,169,94.0,Mobile,SD,2025-09-17 01:06:31.876156,169,0.94
S195371,U4390,S009,2024-04-07,7,19.4,Tablet,HD,2025-09-17 01:06:31.876156,7,0.19399999999999998
S117242,U2625,M129,2024-02-11,94,86.6,Smart Tv,HD,2025-09-17 01:06:31.876156,94,0.866
S128034,U2865,M112,2024-05-14,137,82.2,Smart Tv,HD,2025-09-17 01:06:31.876156,137,0.8220000000000001
S133248,U2976,M104,2024-03-07,97,89.5,Smart Tv,HD,2025-09-17 01:06:31.876156,97,0.895
S041804,U0932,M126,2024-08-30,102,91.7,Smart Tv,4K,2025-09-17 01:06:31.876156,102,0.917
S081910,U1828,M046,2024-05-19,126,86.2,Desktop,HD,2025-09-17 01:06:31.876156,126,0.862
S146503,U3283,M143,2024-08-18,130,86.0,Smart Tv,SD,2025-09-17 01:06:31.876156,130,0.86
S144432,U3238,M107,2024-01-31,83,92.1,Smart Tv,4K,2025-09-17 01:06:31.876156,83,0.9209999999999999
S143960,U3230,M041,2024-05-24,96,82.3,Mobile,HD,2025-09-17 01:06:31.876156,96,0.823
S135057,U3023,S082,2024-05-04,46,100.0,Mobile,SD,2025-09-17 01:06:31.876156,46,1.0
S075709,U1689,M075,2024-05-30,121,97.1,Gaming Console,HD,2025-09-17 01:06:31.876156,121,0.971
S109172,U2441,M060,2024-02-05,105,86.2,Smart Tv,SD,2025-09-17 01:06:31.876156,105,0.862
S217625,U4875,M083,2024-06-20,61,52.6,Smart Tv,HD,2025-09-17 01:06:31.876156,61,0.526
S133471,U2982,S051,2024-06-24,22,98.8,Smart Tv,HD,2025-09-17 01:06:31.876156,22,0.988
S178862,U4017,M154,2024-06-28,10,12.5,Smart Tv,4K,2025-09-17 01:06:31.876156,10,0.125
S005359,U0125,M067,2024-07-16,109,86.9,Smart Tv,HD,2025-09-17 01:06:31.876156,109,0.8690000000000001
S051853,U1165,M171,2024-05-27,125,86.0,Tablet,4K,2025-09-17 01:06:31.876156,125,0.86
S050163,U1124,S078,2024-07-11,20,83.2,Tablet,SD,2025-09-17 01:06:31.876156,20,0.8320000000000001
S033904,U0765,S016,2024-08-31,35,64.2,Tablet,SD,2025-09-17 01:06:31.876156,35,0.642
S061118,U1373,M101,2024-06-23,118,77.7,Smart Tv,HD,2025-09-17 01:06:31.876156,118,0.777
S188748,U4243,M092,2024-06-07,120,83.0,Smart Tv,4K,2025-09-17 01:06:31.876156,120,0.83
S004965,U0117,M011,2024-07-31,66,82.1,Smart Tv,HD,2025-09-17 01:06:31.876156,66,0.821
S032514,U0732,M148,2024-04-27,138,87.7,Smart Tv,4K,2025-09-17 01:06:31.876156,138,0.877
S055776,U1251,M153,2024-08-17,179,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,179,1.0
S004689,U0110,S011,2024-05-29,36,92.6,Mobile,HD,2025-09-17 01:06:31.876156,36,0.9259999999999999
S143684,U3222,M168,2024-03-18,76,54.7,Mobile,HD,2025-09-17 01:06:31.876156,76,0.547
S127289,U2846,M143,2024-08-10,129,85.2,Smart Tv,SD,2025-09-17 01:06:31.876156,129,0.852
S060341,U1357,S050,2024-02-04,33,85.9,Tablet,HD,2025-09-17 01:06:31.876156,33,0.8590000000000001
S184465,U4149,M160,2024-02-27,153,95.8,Smart Tv,4K,2025-09-17 01:06:31.876156,153,0.958
S042335,U0942,M045,2024-02-10,30,25.1,Smart Tv,4K,2025-09-17 01:06:31.876156,30,0.251
S023393,U0531,M133,2024-06-05,118,96.6,Mobile,4K,2025-09-17 01:06:31.876156,118,0.966
S153900,U3449,M048,2024-05-14,88,85.3,Smart Tv,SD,2025-09-17 01:06:31.876156,88,0.853
S156388,U3498,M140,2024-08-04,71,65.8,Smart Tv,SD,2025-09-17 01:06:31.876156,71,0.6579999999999999
S070134,U1557,S058,2024-05-19,57,100.0,Mobile,HD,2025-09-17 01:06:31.876156,57,1.0
S135088,U3024,M016,2024-07-24,70,74.1,Mobile,4K,2025-09-17 01:06:31.876156,70,0.741
S015114,U0348,M114,2024-04-13,152,98.8,Mobile,SD,2025-09-17 01:06:31.876156,152,0.988
S024663,U0564,M162,2024-03-14,101,87.7,Tablet,4K,2025-09-17 01:06:31.876156,101,0.877
S112115,U2505,S038,2024-03-27,41,80.0,Smart Tv,SD,2025-09-17 01:06:31.876156,41,0.8
S220767,U4955,M183,2024-08-21,28,32.3,Tablet,HD,2025-09-17 01:06:31.876156,28,0.32299999999999995
S031373,U0711,S017,2024-04-17,32,85.2,Tablet,4K,2025-09-17 01:06:31.876156,32,0.852
S215908,U4836,M145,2024-03-11,104,63.1,Mobile,SD,2025-09-17 01:06:31.876156,104,0.631
S127578,U2854,M097,2024-01-05,130,99.3,Mobile,HD,2025-09-17 01:06:31.876156,130,0.993
S188383,U4236,S013,2024-05-16,35,68.1,Smart Tv,4K,2025-09-17 01:06:31.876156,35,0.6809999999999999
S028497,U0641,M120,2024-01-20,104,100.0,Desktop,4K,2025-09-17 01:06:31.876156,104,1.0
S167910,U3767,M108,2024-03-26,93,81.8,Smart Tv,HD,2025-09-17 01:06:31.876156,93,0.818
S092754,U2060,M016,2024-07-26,61,64.8,Smart Tv,HD,2025-09-17 01:06:31.876156,61,0.648
S182849,U4110,M139,2024-06-04,106,82.4,Smart Tv,HD,2025-09-17 01:06:31.876156,106,0.8240000000000001
S112981,U2522,M075,2024-08-22,124,99.4,Mobile,HD,2025-09-17 01:06:31.876156,124,0.9940000000000001
S052643,U1182,M031,2024-03-11,91,87.8,Mobile,HD,2025-09-17 01:06:31.876156,91,0.878
S157586,U3524,S083,2024-07-09,48,91.5,Mobile,HD,2025-09-17 01:06:31.876156,48,0.915
S016506,U0377,S022,2024-03-13,26,71.9,Mobile,HD,2025-09-17 01:06:31.876156,26,0.7190000000000001
S191621,U4308,S093,2024-03-15,38,80.9,Smart Tv,4K,2025-09-17 01:06:31.876156,38,0.809
S218544,U4895,S041,2024-04-02,26,78.5,Mobile,4K,2025-09-17 01:06:31.876156,26,0.785
S203683,U4578,M185,2024-01-16,77,52.8,Smart Tv,SD,2025-09-17 01:06:31.876156,77,0.528
S062499,U1400,M154,2024-02-10,51,64.0,Smart Tv,HD,2025-09-17 01:06:31.876156,51,0.64
S163883,U3674,S069,2024-02-21,44,90.3,Gaming Console,SD,2025-09-17 01:06:31.876156,44,0.903
S098625,U2198,M149,2024-03-07,88,74.4,Smart Tv,SD,2025-09-17 01:06:31.876156,88,0.7440000000000001
S016315,U0373,M066,2024-03-21,111,82.9,Mobile,HD,2025-09-17 01:06:31.876156,111,0.8290000000000001
S183084,U4117,M005,2024-02-13,138,81.9,Desktop,4K,2025-09-17 01:06:31.876156,138,0.8190000000000001
S103080,U2307,S040,2024-07-16,31,92.3,Smart Tv,SD,2025-09-17 01:06:31.876156,31,0.9229999999999999
S216095,U4840,M007,2024-06-06,80,59.3,Smart Tv,HD,2025-09-17 01:06:31.876156,80,0.593
S105644,U2361,S100,2024-06-29,35,90.4,Smart Tv,SD,2025-09-17 01:06:31.876156,35,0.904
S095558,U2127,M109,2024-07-03,77,54.4,Smart Tv,HD,2025-09-17 01:06:31.876156,77,0.544
S148921,U3339,S042,2024-03-11,41,82.2,Smart Tv,SD,2025-09-17 01:06:31.876156,41,0.8220000000000001
S164584,U3687,S006,2024-03-19,15,50.6,Smart Tv,SD,2025-09-17 01:06:31.876156,15,0.506
S058342,U1313,S009,2024-03-04,26,68.7,Tablet,HD,2025-09-17 01:06:31.876156,26,0.687
S020424,U0463,M078,2024-06-03,88,56.9,Mobile,SD,2025-09-17 01:06:31.876156,88,0.569
S169430,U3803,S059,2024-08-20,21,81.3,Smart Tv,4K,2025-09-17 01:06:31.876156,21,0.813
S045550,U1024,S082,2024-08-11,46,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,46,1.0
S114736,U2566,S051,2024-06-24,18,80.4,Mobile,HD,2025-09-17 01:06:31.876156,18,0.804
S173364,U3891,M043,2024-01-14,96,72.2,Smart Tv,HD,2025-09-17 01:06:31.876156,96,0.722
S035671,U0802,M176,2024-04-07,163,100.0,Smart Tv,SD,2025-09-17 01:06:31.876156,163,1.0
S215213,U4820,M085,2024-08-13,131,87.5,Smart Tv,SD,2025-09-17 01:06:31.876156,131,0.875
S165843,U3715,S016,2024-08-10,37,68.3,Mobile,SD,2025-09-17 01:06:31.876156,37,0.6829999999999999
S063274,U1420,M139,2024-07-07,129,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,129,1.0
S050635,U1135,S026,2024-01-29,40,68.6,Desktop,HD,2025-09-17 01:06:31.876156,40,0.6859999999999999
S214161,U4798,S097,2024-07-18,31,79.8,Desktop,HD,2025-09-17 01:06:31.876156,31,0.7979999999999999
S184916,U4158,M134,2024-02-05,71,54.0,Smart Tv,4K,2025-09-17 01:06:31.876156,71,0.54
S040273,U0894,S030,2024-03-07,54,94.7,Smart Tv,SD,2025-09-17 01:06:31.876156,54,0.9470000000000001
S178835,U4017,M038,2024-02-10,118,73.4,Mobile,SD,2025-09-17 01:06:31.876156,118,0.7340000000000001
S214741,U4812,M110,2024-02-28,27,21.7,Smart Tv,SD,2025-09-17 01:06:31.876156,27,0.217
S110692,U2473,S085,2024-06-29,22,85.2,Desktop,4K,2025-09-17 01:06:31.876156,22,0.852
S114203,U2554,S059,2024-03-07,24,92.3,Tablet,HD,2025-09-17 01:06:31.876156,24,0.9229999999999999
S018731,U0424,M123,2024-08-31,57,49.1,Smart Tv,HD,2025-09-17 01:06:31.876156,57,0.491
S099339,U2213,S093,2024-07-12,40,86.7,Desktop,4K,2025-09-17 01:06:31.876156,40,0.867
S076153,U1696,M137,2024-05-24,104,84.3,Mobile,HD,2025-09-17 01:06:31.876156,104,0.843
S027521,U0618,M066,2024-04-22,119,89.2,Desktop,4K,2025-09-17 01:06:31.876156,119,0.892
S005059,U0119,M048,2024-04-03,98,94.8,Smart Tv,HD,2025-09-17 01:06:31.876156,98,0.948
S002816,U0067,M019,2024-08-06,66,80.0,Smart Tv,HD,2025-09-17 01:06:31.876156,66,0.8
S102207,U2287,M103,2024-05-09,153,98.2,Mobile,HD,2025-09-17 01:06:31.876156,153,0.982
S095502,U2126,S094,2024-04-25,26,57.9,Smart Tv,HD,2025-09-17 01:06:31.876156,26,0.579
S076735,U1711,S082,2024-08-03,46,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,46,1.0
S107199,U2392,S040,2024-01-19,32,95.6,Smart Tv,HD,2025-09-17 01:06:31.876156,32,0.956
S113348,U2531,M178,2024-05-11,124,73.8,Tablet,HD,2025-09-17 01:06:31.876156,124,0.738
S065448,U1465,M027,2024-01-24,126,98.9,Smart Tv,HD,2025-09-17 01:06:31.876156,126,0.9890000000000001
S072616,U1618,M160,2024-03-23,94,59.3,Mobile,HD,2025-09-17 01:06:31.876156,94,0.593
S116100,U2593,M007,2024-02-24,105,77.7,Desktop,HD,2025-09-17 01:06:31.876156,105,0.777
S122219,U2732,S091,2024-01-12,21,75.3,Smart Tv,4K,2025-09-17 01:06:31.876156,21,0.753
S210383,U4713,M041,2024-03-25,99,85.2,Desktop,HD,2025-09-17 01:06:31.876156,99,0.852
S138223,U3095,M075,2024-04-08,110,88.3,Mobile,SD,2025-09-17 01:06:31.876156,110,0.883
S086495,U1931,M172,2024-04-26,128,91.5,Mobile,HD,2025-09-17 01:06:31.876156,128,0.915
S063433,U1426,M101,2024-01-13,48,32.0,Desktop,4K,2025-09-17 01:06:31.876156,48,0.32
S008949,U0208,S059,2024-04-10,20,74.6,Gaming Console,4K,2025-09-17 01:06:31.876156,20,0.746
S146075,U3275,S049,2024-01-31,28,77.6,Smart Tv,SD,2025-09-17 01:06:31.876156,28,0.7759999999999999
S197729,U4443,M060,2024-04-03,97,79.7,Smart Tv,HD,2025-09-17 01:06:31.876156,97,0.797
S090213,U2009,S061,2024-08-20,26,53.7,Tablet,HD,2025-09-17 01:06:31.876156,26,0.537
S094728,U2108,S093,2024-03-02,39,84.5,Mobile,HD,2025-09-17 01:06:31.876156,39,0.845
S163354,U3663,M076,2024-05-27,127,76.5,Smart Tv,HD,2025-09-17 01:06:31.876156,127,0.765
S171887,U3856,S044,2024-05-08,41,90.9,Smart Tv,4K,2025-09-17 01:06:31.876156,41,0.909
S175357,U3932,S048,2024-02-13,18,63.7,Smart Tv,HD,2025-09-17 01:06:31.876156,18,0.637
S057961,U1304,S018,2024-04-29,34,94.6,Smart Tv,SD,2025-09-17 01:06:31.876156,34,0.946
S067350,U1503,M129,2024-06-12,86,79.4,Tablet,HD,2025-09-17 01:06:31.876156,86,0.794
S103491,U2316,S047,2024-04-24,53,92.9,Smart Tv,HD,2025-09-17 01:06:31.876156,53,0.929
S169197,U3799,M191,2024-06-09,138,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,138,1.0
S042588,U0948,S057,2024-02-18,21,94.7,Smart Tv,SD,2025-09-17 01:06:31.876156,21,0.9470000000000001
S172766,U3876,M069,2024-01-10,72,61.3,Mobile,SD,2025-09-17 01:06:31.876156,72,0.613
S128782,U2881,M017,2024-04-24,91,94.5,Tablet,4K,2025-09-17 01:06:31.876156,91,0.945
S090109,U2007,M144,2024-01-16,72,65.7,Mobile,4K,2025-09-17 01:06:31.876156,72,0.657
S201826,U4536,M187,2024-05-30,150,96.2,Smart Tv,4K,2025-09-17 01:06:31.876156,150,0.9620000000000001
S174174,U3907,S015,2024-06-18,16,56.5,Smart Tv,HD,2025-09-17 01:06:31.876156,16,0.565
S086414,U1930,M102,2024-06-18,76,52.3,Tablet,HD,2025-09-17 01:06:31.876156,76,0.523
S066652,U1490,M182,2024-08-05,156,86.9,Smart Tv,4K,2025-09-17 01:06:31.876156,156,0.8690000000000001
S005703,U0131,M139,2024-05-02,115,89.8,Desktop,4K,2025-09-17 01:06:31.876156,115,0.898
S151595,U3397,M063,2024-02-25,104,100.0,Tablet,HD,2025-09-17 01:06:31.876156,104,1.0
S098688,U2200,M112,2024-01-09,139,83.4,Mobile,SD,2025-09-17 01:06:31.876156,139,0.8340000000000001
S017710,U0399,M074,2024-04-14,93,64.1,Gaming Console,SD,2025-09-17 01:06:31.876156,93,0.6409999999999999
S019285,U0437,M147,2024-03-30,28,30.3,Mobile,SD,2025-09-17 01:06:31.876156,28,0.303
S200821,U4514,S098,2024-08-02,46,81.8,Desktop,4K,2025-09-17 01:06:31.876156,46,0.818
S030646,U0696,S049,2024-03-25,20,54.1,Mobile,4K,2025-09-17 01:06:31.876156,20,0.541
S000212,U0007,S033,2024-06-10,4,15.6,Smart Tv,HD,2025-09-17 01:06:31.876156,4,0.156
S060999,U1371,M105,2024-05-18,45,43.5,Mobile,HD,2025-09-17 01:06:31.876156,45,0.435
S075346,U1682,S038,2024-05-24,48,93.4,Desktop,HD,2025-09-17 01:06:31.876156,48,0.934
S221574,U4973,S042,2024-04-08,50,98.5,Mobile,HD,2025-09-17 01:06:31.876156,50,0.985
S221795,U4981,M047,2024-04-21,81,67.9,Desktop,HD,2025-09-17 01:06:31.876156,81,0.679
S176242,U3949,M118,2024-07-13,123,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,123,1.0
S022646,U0511,M030,2024-05-06,125,86.6,Desktop,HD,2025-09-17 01:06:31.876156,125,0.866
S095767,U2134,M048,2024-06-04,88,85.1,Gaming Console,HD,2025-09-17 01:06:31.876156,88,0.851
S053109,U1192,S088,2024-06-18,55,96.2,Desktop,HD,2025-09-17 01:06:31.876156,55,0.9620000000000001
S101719,U2275,M197,2024-08-05,87,56.0,Gaming Console,HD,2025-09-17 01:06:31.876156,87,0.56
S061866,U1387,S083,2024-03-09,53,100.0,Mobile,SD,2025-09-17 01:06:31.876156,53,1.0
S047162,U1060,S051,2024-05-27,22,98.3,Smart Tv,HD,2025-09-17 01:06:31.876156,22,0.983
S086046,U1922,S060,2024-07-04,25,61.9,Smart Tv,HD,2025-09-17 01:06:31.876156,25,0.619
S168812,U3790,M126,2024-03-26,97,87.1,Mobile,SD,2025-09-17 01:06:31.876156,97,0.871
S067841,U1513,S032,2024-06-14,34,93.7,Smart Tv,HD,2025-09-17 01:06:31.876156,34,0.937
S045989,U1033,M149,2024-07-12,104,88.1,Mobile,SD,2025-09-17 01:06:31.876156,104,0.8809999999999999
S104644,U2343,S074,2024-05-01,29,63.4,Mobile,HD,2025-09-17 01:06:31.876156,29,0.634
S123847,U2770,S030,2024-01-24,51,89.6,Mobile,HD,2025-09-17 01:06:31.876156,51,0.8959999999999999
S132771,U2965,M138,2024-01-30,81,55.1,Smart Tv,4K,2025-09-17 01:06:31.876156,81,0.551
S084386,U1890,S095,2024-04-07,28,88.5,Smart Tv,4K,2025-09-17 01:06:31.876156,28,0.885
S209739,U4700,S086,2024-06-18,52,92.1,Smart Tv,HD,2025-09-17 01:06:31.876156,52,0.9209999999999999
S041914,U0934,S046,2024-03-30,21,100.0,Mobile,SD,2025-09-17 01:06:31.876156,21,1.0
S185658,U4172,S050,2024-02-12,37,95.2,Mobile,4K,2025-09-17 01:06:31.876156,37,0.9520000000000001
S035235,U0794,M183,2024-03-29,45,52.7,Tablet,4K,2025-09-17 01:06:31.876156,45,0.527
S020146,U0457,M156,2024-04-14,175,100.0,Smart Tv,SD,2025-09-17 01:06:31.876156,175,1.0
S108204,U2419,S033,2024-06-09,25,92.6,Tablet,HD,2025-09-17 01:06:31.876156,25,0.9259999999999999
S004614,U0108,M129,2024-03-01,105,96.5,Smart Tv,SD,2025-09-17 01:06:31.876156,105,0.965
S094247,U2094,M119,2024-06-13,114,83.2,Mobile,HD,2025-09-17 01:06:31.876156,114,0.8320000000000001
S094300,U2096,S018,2024-08-17,29,80.3,Smart Tv,SD,2025-09-17 01:06:31.876156,29,0.8029999999999999
S171881,U3855,M126,2024-06-26,111,99.2,Desktop,4K,2025-09-17 01:06:31.876156,111,0.992
S019606,U0444,M172,2024-06-13,48,34.4,Desktop,4K,2025-09-17 01:06:31.876156,48,0.344
S135246,U3028,M032,2024-06-16,98,74.4,Smart Tv,SD,2025-09-17 01:06:31.876156,98,0.7440000000000001
S219167,U4912,S095,2024-06-04,21,68.4,Smart Tv,SD,2025-09-17 01:06:31.876156,21,0.684
S061730,U1385,M138,2024-05-17,114,78.0,Smart Tv,HD,2025-09-17 01:06:31.876156,114,0.78
S018966,U0429,M123,2024-04-13,92,78.3,Desktop,HD,2025-09-17 01:06:31.876156,92,0.7829999999999999
S198811,U4467,M017,2024-05-28,92,95.7,Mobile,SD,2025-09-17 01:06:31.876156,92,0.9570000000000001
S079914,U1784,M044,2024-02-06,99,74.4,Desktop,SD,2025-09-17 01:06:31.876156,99,0.7440000000000001
S145919,U3273,M048,2024-02-04,104,100.0,Tablet,4K,2025-09-17 01:06:31.876156,104,1.0
S013307,U0307,S069,2024-07-04,42,85.8,Smart Tv,4K,2025-09-17 01:06:31.876156,42,0.858
S061432,U1379,S028,2024-08-17,36,80.1,Mobile,HD,2025-09-17 01:06:31.876156,36,0.8009999999999999
S185985,U4183,S078,2024-08-18,25,100.0,Desktop,HD,2025-09-17 01:06:31.876156,25,1.0
S062129,U1393,M123,2024-02-25,118,100.0,Desktop,SD,2025-09-17 01:06:31.876156,118,1.0
S078789,U1758,M191,2024-01-15,76,55.4,Smart Tv,HD,2025-09-17 01:06:31.876156,76,0.5539999999999999
S179838,U4042,S046,2024-05-11,18,85.9,Tablet,4K,2025-09-17 01:06:31.876156,18,0.8590000000000001
S155793,U3487,M082,2024-06-28,14,11.1,Gaming Console,HD,2025-09-17 01:06:31.876156,14,0.111
S100292,U2237,M003,2024-02-05,70,69.1,Smart Tv,SD,2025-09-17 01:06:31.876156,70,0.691
S064383,U1445,M159,2024-06-08,97,100.0,Tablet,HD,2025-09-17 01:06:31.876156,97,1.0
S145566,U3266,S014,2024-05-18,60,100.0,Mobile,HD,2025-09-17 01:06:31.876156,60,1.0
S176062,U3944,M039,2024-03-09,103,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,103,1.0
S041639,U0929,S085,2024-07-17,22,86.5,Smart Tv,HD,2025-09-17 01:06:31.876156,22,0.865
S042743,U0953,S003,2024-07-15,33,76.9,Mobile,HD,2025-09-17 01:06:31.876156,33,0.769
