user_id,sessions_count,avg_duration,duration_std,avg_completion,completion_std,unique_content,age,subscription_type,country,subscription_numeric,cluster_kmeans
U00262,5,63.6,52.93203188996244,58.66666666666667,44.119646529369916,5,69.0,Basic,Colombia,1,2
U00263,6,76.16666666666667,30.400109648925064,78.14814814814815,26.158743000972855,6,22.0,Standard,Chile,2,2
U00264,4,70.25,28.371053323179012,73.33333333333334,23.847940788155924,4,62.0,Standard,Brazil,2,1
U00265,7,69.85714285714286,30.23479547049818,71.9047619047619,25.5934846206306,7,53.0,Standard,Brazil,2,2
U00266,9,68.0,30.004166377354995,70.98765432098766,26.62290648144733,9,22.0,Premium,Peru,3,2
U00267,4,74.0,34.18576701884378,74.16666666666667,25.065757141366365,4,57.0,Standard,Mexico,2,1
U00268,6,51.333333333333336,43.88013977492171,51.666666666666664,40.8656334834051,6,60.0,Basic,Colombia,1,2
U00269,5,61.4,34.81809874188997,66.88888888888889,37.11343971403631,5,79.0,Basic,Argentina,1,2
U00270,5,49.0,25.563646062328434,54.44444444444444,28.404051180364924,5,57.0,Premium,Chile,3,2
U00271,9,70.88888888888889,27.952837264061603,74.32098765432099,25.594441697684804,9,22.0,Premium,Mexico,3,2
U00272,3,91.33333333333333,31.390019645316144,87.4074074074074,21.811010169385863,3,48.0,Standard,Peru,2,1
U00273,5,42.0,31.064449134018133,46.666666666666664,34.51605459335348,5,46.0,Basic,Argentina,1,2
U00274,3,60.666666666666664,2.3094010767585034,67.4074074074074,2.566001196398334,3,28.0,Standard,Peru,2,1
U00275,5,81.8,25.113741258522193,84.88888888888889,19.698342350513276,5,38.0,Basic,Chile,1,1
U00276,6,75.33333333333333,47.31455026381067,72.5925925925926,43.088577539799246,6,40.0,Premium,Peru,3,2
U00277,3,21.333333333333332,16.258331197676267,23.703703703703706,18.064812441862518,3,68.0,Standard,Colombia,2,0
U00278,4,52.5,41.892720131306824,55.833333333333336,42.97932319409209,4,26.0,Basic,Argentina,1,2
U00279,3,14.666666666666666,8.621678104251709,16.296296296296294,9.579642338057454,3,43.0,Basic,Chile,1,0
U00280,2,58.0,12.727922061357855,64.44444444444444,14.142135623730951,2,43.0,Premium,Mexico,3,1
U00281,5,68.8,44.86869732898427,66.66666666666666,38.546108352670345,5,44.0,Standard,Argentina,2,2
U00282,3,84.33333333333333,7.767453465154029,92.5925925925926,6.789001029564209,3,60.0,Basic,Brazil,1,1
U00283,5,41.4,16.195678435928517,46.0,17.9951982621428,5,71.0,Basic,Chile,1,0
U00284,2,75.5,26.16295090390226,81.66666666666666,25.92724864350674,2,70.0,Premium,Argentina,3,1
U00285,5,88.2,11.903780911962384,94.0,9.673688382079515,5,60.0,Standard,Chile,2,1
U00286,2,104.0,9.899494936611665,100.0,0.0,2,24.0,Premium,Argentina,3,1
U00287,5,71.6,27.77228834647948,76.66666666666666,27.23922371584725,5,37.0,Standard,Chile,2,1
U00288,4,47.5,18.91207727000571,52.77777777777778,21.013419188895238,4,78.0,Basic,Argentina,1,0
U00289,5,62.2,41.655731898503475,65.11111111111111,41.630354547530416,5,30.0,Basic,Brazil,1,2
U00290,5,36.2,23.530830839560256,40.22222222222222,26.145367599511395,5,79.0,Basic,Colombia,1,0
U00291,4,76.75,24.958298553119896,80.83333333333334,22.247670613721013,4,62.0,Basic,Brazil,1,1
U00292,4,82.5,24.95996794869737,86.94444444444446,23.940512696016942,4,18.0,Standard,Mexico,2,1
U00293,7,42.714285714285715,26.10053821740263,47.46031746031746,29.00059801933626,7,71.0,Standard,Mexico,2,2
U00294,4,71.25,41.23408784003837,72.5,39.287638240526995,4,55.0,Standard,Chile,2,2
U00295,4,37.25,16.99754884289693,41.38888888888889,18.886165380996587,4,46.0,Basic,Brazil,1,0
U00296,8,48.625,38.70008305638928,50.13888888888889,35.84425205864588,8,27.0,Basic,Peru,1,2
U00297,5,69.2,34.492028064467306,76.88888888888889,38.3244756271859,5,77.0,Premium,Chile,3,2
U00299,7,22.571428571428573,23.17223297294374,25.07936507936508,25.746925525493044,7,72.0,Basic,Brazil,1,0
U00300,2,46.0,25.45584412271571,51.111111111111114,28.284271247461902,2,78.0,Standard,Argentina,2,0
U00301,4,77.25,42.3270992785158,74.72222222222223,35.61771187452887,4,54.0,Basic,Argentina,1,2
U00302,5,59.0,51.8411033833193,56.66666666666667,46.55409703363694,5,64.0,Standard,Brazil,2,2
U00303,6,60.5,35.20653348456789,62.59259259259259,31.40076799144688,5,41.0,Standard,Peru,2,2
U00304,7,65.42857142857143,35.137146264587955,67.3015873015873,31.738755779956616,7,71.0,Basic,Mexico,1,2
U00305,6,71.16666666666667,26.286244818662606,74.07407407407408,19.797327000850412,5,27.0,Basic,Colombia,1,1
U00306,4,34.75,26.209095113465224,38.61111111111111,29.121216792739137,4,65.0,Basic,Chile,1,0
U00307,3,61.333333333333336,49.01360355384343,60.37037037037036,43.12390035575405,3,77.0,Standard,Argentina,2,2
U00308,5,56.8,39.04100408544842,62.88888888888888,43.137735192414354,5,22.0,Basic,Mexico,1,2
U00309,3,43.0,50.46781152378217,44.074074074074076,49.81860098512629,3,40.0,Basic,Chile,1,2
U00310,4,34.25,21.045585443666482,38.05555555555556,23.383983826296095,4,54.0,Standard,Peru,2,0
U00311,7,42.57142857142857,43.2159582517737,44.76190476190476,43.96834947366091,7,70.0,Basic,Chile,1,2
U00312,7,50.0,26.30589287593181,55.238095238095234,28.64364770401785,7,34.0,Premium,Brazil,3,2
U00313,4,47.75,41.61229786172993,48.05555555555556,36.67648577840437,4,49.0,Standard,Brazil,2,2
U00314,8,56.5,25.12255673976789,62.77777777777778,27.91395193307544,8,31.0,Standard,Mexico,2,2
U00315,2,45.5,37.476659402887016,50.55555555555556,41.64073266987446,2,42.0,Basic,Peru,1,2
U00316,8,54.25,46.12328200439711,55.83333333333333,45.54877998393252,7,60.0,Standard,Mexico,2,2
U00317,9,89.22222222222223,22.292250771163605,89.25925925925927,15.76251217679012,9,62.0,Standard,Colombia,2,1
U00318,5,74.4,36.10817082046666,77.77777777777779,34.907284605344465,5,23.0,Premium,Colombia,3,2
U00319,3,88.66666666666667,39.0042732701602,82.96296296296296,29.509013758580874,3,53.0,Standard,Mexico,2,1
U00320,3,28.666666666666668,21.361959960016154,31.85185185185185,23.73551106668462,3,54.0,Standard,Mexico,2,0
U00321,4,80.5,45.53753030925883,78.33333333333333,41.864960254601236,4,40.0,Basic,Peru,1,2
U00322,5,57.2,41.63772328069824,58.222222222222214,39.107323048878996,5,74.0,Basic,Brazil,1,2
U00323,5,85.0,26.944387170614963,85.55555555555556,19.42062032549837,5,51.0,Standard,Argentina,2,1
U00324,4,66.0,44.85532298401161,69.72222222222223,46.2625803155051,4,24.0,Standard,Argentina,2,2
U00325,6,53.166666666666664,41.73927007826882,54.629629629629626,39.6242640881411,6,75.0,Standard,Mexico,2,2
U00326,1,74.0,0.0,82.22222222222221,0.0,1,60.0,Basic,Colombia,1,1
U00327,7,70.42857142857143,39.8700269327605,73.4920634920635,39.837264496488686,7,68.0,Basic,Colombia,1,2
U00328,6,78.66666666666667,34.92658967987952,76.48148148148148,25.804743239616844,6,57.0,Standard,Chile,2,2
U00329,4,31.75,22.4258035902098,35.27777777777778,24.91755954467755,4,76.0,Basic,Brazil,1,0
U00330,8,47.375,42.348680195322665,49.72222222222222,42.99932323818363,8,51.0,Basic,Peru,1,2
U00331,6,25.333333333333332,18.82197297486814,28.14814814814815,20.913303305409045,6,73.0,Basic,Chile,1,0
U00332,4,20.0,7.788880963698615,22.22222222222222,8.65431218188735,4,37.0,Basic,Chile,1,0
U00333,8,70.375,25.556310375326092,76.11111111111111,25.648554043356736,8,43.0,Standard,Argentina,2,2
U00334,4,83.25,23.86594505426788,85.83333333333334,17.102330599487203,4,57.0,Standard,Argentina,2,1
U00335,1,6.0,0.0,6.666666666666667,0.0,1,60.0,Standard,Argentina,2,0
U00336,5,83.6,40.36458844085989,77.77777777777779,30.46957600178242,5,52.0,Premium,Colombia,3,2
U00337,3,52.666666666666664,42.39496825489239,55.55555555555555,42.39729784075314,3,61.0,Premium,Peru,3,2
U00338,1,76.0,0.0,84.44444444444444,0.0,1,36.0,Basic,Brazil,1,1
U00339,8,68.25,36.49168202676957,71.11111111111111,35.03085060096544,8,78.0,Standard,Argentina,2,2
U00340,3,33.666666666666664,30.237945256470937,37.40740740740741,33.597716951634375,3,66.0,Basic,Peru,1,0
U00341,3,43.666666666666664,58.32095106677646,40.74074074074074,51.33205064935856,3,41.0,Standard,Colombia,2,2
U00342,5,56.8,33.29714702493293,61.55555555555556,34.74421525703466,5,40.0,Standard,Peru,2,2
U00343,9,65.22222222222223,33.592327166250996,70.24691358024691,34.839923963511524,9,42.0,Premium,Chile,3,2
U00344,6,63.0,27.35690040922034,67.96296296296296,27.247531696267362,6,76.0,Premium,Colombia,3,2
U00346,4,76.75,14.930394055974098,85.27777777777779,16.589326728860115,4,38.0,Standard,Peru,2,1
U00347,5,70.2,25.163465580082566,77.77777777777779,27.733297720774857,5,70.0,Standard,Brazil,2,1
U00348,7,48.857142857142854,33.41371261138442,53.01587301587301,35.04091838407342,7,25.0,Premium,Colombia,3,2
U00349,5,60.6,36.05967276612476,65.33333333333334,37.57625990757962,5,48.0,Premium,Brazil,3,2
U00350,2,66.5,61.518289963229634,62.77777777777778,52.64017148833187,2,34.0,Standard,Brazil,2,2
U00351,6,72.0,44.53762454374952,68.33333333333333,37.3422608373468,6,77.0,Standard,Brazil,2,2
U00352,4,50.5,26.13426869074396,56.111111111111114,29.038076323048845,4,60.0,Basic,Chile,1,2
U00353,7,53.857142857142854,33.41371261138442,56.82539682539682,31.794275511802432,7,32.0,Premium,Chile,3,2
U00354,1,17.0,0.0,18.88888888888889,0.0,1,50.0,Premium,Mexico,3,0
U00355,6,78.66666666666667,20.646226451016823,83.14814814814814,17.447157137512978,6,79.0,Standard,Brazil,2,1
U00356,3,37.0,34.219877264537345,41.11111111111111,38.02208584948594,3,51.0,Basic,Colombia,1,0
U00357,10,69.7,36.878328475015124,70.0,31.985078825754236,10,35.0,Premium,Brazil,3,2
U00358,8,41.625,26.70974942386608,45.13888888888889,27.04713698430241,8,63.0,Basic,Peru,1,2
U00359,4,35.75,24.060687161148717,39.72222222222222,26.734096845720796,4,70.0,Standard,Chile,2,0
U00360,3,74.0,46.357307945997036,74.44444444444444,43.30483393312239,3,74.0,Standard,Argentina,2,2
U00361,4,92.75,17.55704986607944,94.44444444444444,10.383589458426806,4,47.0,Basic,Colombia,1,1
U00362,4,81.25,30.88014464560251,83.05555555555556,25.343321617682317,4,73.0,Basic,Chile,1,1
U00363,3,27.0,23.388031127053,30.0,25.98670125228111,3,79.0,Standard,Argentina,2,0
U00364,6,67.83333333333333,26.293852259923167,72.4074074074074,25.066988440277793,6,32.0,Basic,Chile,1,2
U00365,4,19.25,16.91892431568863,21.388888888888886,18.798804795209588,4,76.0,Premium,Colombia,3,0
U00366,4,69.0,50.53051883103253,66.66666666666667,46.11668864081001,4,56.0,Premium,Peru,3,2
U00367,7,65.0,46.22409184253019,61.42857142857143,38.231019044309726,7,79.0,Standard,Argentina,2,2
U00368,5,75.0,37.067505985701274,77.11111111111111,35.60413348176942,5,69.0,Basic,Chile,1,2
U00369,5,49.0,40.41658075592244,53.777777777777786,44.015990360406605,5,71.0,Standard,Colombia,2,2
U00370,7,71.57142857142857,35.45352423881695,73.65079365079364,33.64492811014378,7,60.0,Basic,Mexico,1,2
U00371,5,58.0,28.818396901979124,64.44444444444444,32.020441002199036,5,75.0,Standard,Peru,2,2
U00372,6,76.16666666666667,32.79888209477065,77.5925925925926,28.815433678967878,6,22.0,Standard,Argentina,2,2
U00373,8,53.75,32.05241243427931,56.80555555555556,30.204695548158842,6,52.0,Standard,Argentina,2,2
U00374,3,42.333333333333336,20.033305601755625,47.03703703703704,22.259228446395138,3,76.0,Basic,Mexico,1,0
U00375,5,90.4,23.028243528328428,90.44444444444444,14.690216783145255,5,34.0,Basic,Brazil,1,1
U00376,5,73.8,26.527344382730814,79.55555555555556,26.835116112849654,5,73.0,Standard,Argentina,2,1
U00377,5,40.6,17.35799527595281,45.11111111111111,19.286661417725345,4,21.0,Standard,Mexico,2,0
U00378,3,44.333333333333336,17.009801096230767,49.25925925925926,18.89977899581196,3,58.0,Basic,Brazil,1,0
U00379,8,75.5,21.044171232366054,80.55555555555556,18.649273832031135,7,26.0,Basic,Mexico,1,1
U00380,4,65.5,25.579940057266228,70.27777777777777,24.17996654036155,4,59.0,Premium,Argentina,3,1
U00381,5,53.8,29.96164214458213,59.11111111111111,32.216474583167866,5,28.0,Basic,Chile,1,2
U00382,3,53.666666666666664,18.90326250501043,59.62962962962964,21.00362500556715,3,25.0,Standard,Mexico,2,0
U00383,7,39.42857142857143,29.675226159526527,43.80952380952381,32.97247351058503,7,77.0,Basic,Chile,1,2
U00384,10,71.6,35.7030966599693,72.11111111111111,31.55959807178594,10,67.0,Standard,Peru,2,2
U00385,5,35.8,22.208106627986098,39.77777777777778,24.675674031095664,5,75.0,Standard,Mexico,2,0
U00386,2,69.0,57.982756057296896,65.55555555555556,48.711800481739935,1,44.0,Premium,Argentina,3,2
U00387,3,72.66666666666667,41.50100400391939,71.85185185185185,33.74437919968326,3,41.0,Standard,Chile,2,2
U00388,3,56.333333333333336,23.86070689089771,62.5925925925926,26.511896545441914,3,76.0,Basic,Colombia,1,1
U00389,4,80.5,34.65544690232691,83.05555555555556,33.888888888888886,4,42.0,Premium,Chile,3,1
U00390,4,55.75,49.614346043592406,55.27777777777777,45.45494762261294,4,44.0,Standard,Colombia,2,2
U00391,3,79.0,25.632011235952593,81.85185185185185,19.57364483218343,3,62.0,Premium,Brazil,3,1
U00392,6,72.16666666666667,36.61374969416089,75.37037037037037,35.92458951313491,6,40.0,Basic,Brazil,1,2
U00393,4,74.25,43.58420967888868,70.83333333333333,35.25772249996834,4,56.0,Basic,Chile,1,2
U00394,6,61.166666666666664,32.9449035006428,65.37037037037037,32.92653001153968,5,31.0,Standard,Chile,2,2
U00395,4,36.0,38.961519477556315,39.44444444444444,42.22709523536353,4,19.0,Basic,Peru,1,2
U00396,5,56.2,43.63714014460618,56.666666666666664,40.39924213932854,5,66.0,Standard,Mexico,2,2
U00397,6,70.83333333333333,34.06709066924657,73.14814814814815,30.99515427413399,6,41.0,Premium,Peru,3,2
U00398,1,27.0,0.0,30.0,0.0,1,58.0,Premium,Chile,3,0
U00399,6,70.5,30.846393630374365,71.85185185185185,24.31954623791544,6,32.0,Premium,Colombia,3,2
U00400,6,51.0,42.03332011630773,52.03703703703704,38.98348283768882,6,21.0,Basic,Chile,1,2
U00401,5,66.2,45.27361262369064,67.11111111111111,43.2092239809631,5,21.0,Basic,Argentina,1,2
U00402,5,55.4,46.2957881453594,55.11111111111111,42.15345276779725,5,39.0,Standard,Peru,2,2
U00403,6,37.666666666666664,26.718283377991682,41.851851851851855,29.68698153110188,6,39.0,Standard,Brazil,2,2
U00404,4,48.0,42.536259042531384,48.05555555555556,37.299532758908946,4,67.0,Premium,Colombia,3,2
U00405,3,77.66666666666667,39.95414037785488,78.88888888888889,36.5655170486763,3,53.0,Standard,Chile,2,1
U00406,4,40.75,35.65926714520832,44.72222222222222,38.558117109912516,4,46.0,Basic,Peru,1,2
U00407,5,55.6,43.21226677692342,57.11111111111111,41.18312011875799,5,49.0,Standard,Mexico,2,2
U00408,4,53.5,32.46023207967969,56.111111111111114,29.432212693457515,4,51.0,Basic,Colombia,1,2
U00409,3,16.666666666666668,11.846237095944574,18.51851851851852,13.162485662160638,3,34.0,Basic,Argentina,1,0
U00410,3,56.666666666666664,32.86842456421258,61.85185185185185,34.68256995143546,3,32.0,Standard,Colombia,2,2
U00411,7,70.85714285714286,24.463773022086972,75.55555555555556,22.073576927039024,7,69.0,Premium,Peru,3,2
U00412,6,65.5,35.993054885630364,67.5925925925926,32.56459234962291,6,39.0,Basic,Brazil,1,2
U00413,5,51.0,38.88444419044716,53.777777777777786,38.61490788686555,5,73.0,Standard,Colombia,2,2
U00414,4,57.75,37.18758753491098,60.83333333333333,36.258956606008105,4,33.0,Premium,Chile,3,2
U00415,1,74.0,0.0,82.22222222222221,0.0,1,36.0,Basic,Brazil,1,1
U00416,3,79.33333333333333,17.009801096230767,85.92592592592592,15.765775299105751,3,75.0,Premium,Mexico,3,1
U00417,5,58.8,53.31228751423071,55.11111111111111,46.29881474631484,5,66.0,Standard,Chile,2,2
U00418,5,48.0,17.649362594722792,53.33333333333333,19.610402883025323,5,32.0,Standard,Brazil,2,0
U00419,7,84.85714285714286,20.16951967225605,87.3015873015873,13.636328006651832,7,77.0,Basic,Argentina,1,1
U00420,4,80.25,29.87055406248769,81.94444444444444,24.17996654036155,3,70.0,Basic,Brazil,1,1
U00421,6,64.66666666666667,45.13387493520434,63.7037037037037,40.59840455824462,6,67.0,Standard,Brazil,2,2
U00422,7,69.0,22.58317958127243,73.80952380952381,19.94701977448255,7,41.0,Premium,Brazil,3,2
U00423,6,82.16666666666667,21.627914061847637,85.37037037037038,16.87157982411004,6,32.0,Standard,Peru,2,1
U00424,4,46.0,43.41274774379832,46.666666666666664,40.194997948529675,4,79.0,Standard,Chile,2,2
U00425,1,63.0,0.0,70.0,0.0,1,55.0,Basic,Chile,1,1
U00426,9,73.33333333333333,21.42428528562855,77.28395061728395,16.732380737891134,9,39.0,Standard,Colombia,2,2
U00427,5,44.6,24.120530674095875,49.55555555555556,26.8005896378843,5,28.0,Premium,Argentina,3,2
U00428,6,70.33333333333333,46.154811955706926,68.14814814814815,41.38149324926657,6,38.0,Basic,Mexico,1,2
U00429,1,5.0,0.0,5.555555555555555,0.0,1,55.0,Basic,Colombia,1,0
U00430,6,56.0,31.540450218727063,60.74074074074074,32.79315395783177,6,50.0,Premium,Argentina,3,2
U00431,6,72.16666666666667,30.294663996596277,76.85185185185185,30.277862724991266,6,39.0,Standard,Argentina,2,2
U00432,4,52.75,30.543684562715523,58.611111111111114,33.93742729190614,4,74.0,Standard,Peru,2,2
U00433,6,55.333333333333336,37.79770716150209,58.51851851851851,37.63152517827039,6,45.0,Standard,Mexico,2,2
U00434,7,66.0,33.34666400106614,68.73015873015872,29.810295756637124,7,77.0,Basic,Argentina,1,2
U00435,3,62.0,55.50675634551167,58.888888888888886,47.64840364975904,3,58.0,Basic,Argentina,1,2
U00436,5,42.6,15.12613632095123,47.333333333333336,16.806818134390255,5,69.0,Basic,Mexico,1,0
U00437,3,71.0,3.0,78.88888888888889,3.3333333333333286,3,56.0,Basic,Mexico,1,1
U00438,6,58.333333333333336,33.2726113592947,61.85185185185185,32.2923884825738,6,51.0,Basic,Chile,1,2
U00439,4,55.0,39.6232255123179,57.5,38.42983023449169,4,57.0,Standard,Brazil,2,2
U00440,5,63.0,31.376742979474464,66.44444444444444,29.22243345931257,5,23.0,Standard,Argentina,2,2
U00441,4,66.5,43.83681861935999,71.11111111111111,46.125611285498486,4,49.0,Basic,Chile,1,2
U00442,6,60.333333333333336,32.96462750686964,62.40740740740741,28.200487402027896,6,25.0,Standard,Peru,2,2
U00443,5,37.4,18.84940317357555,41.55555555555556,20.943781303972834,5,79.0,Standard,Brazil,2,0
U00444,5,55.2,18.26745740380965,61.33333333333333,20.297174893121834,5,33.0,Standard,Mexico,2,2
U00445,6,51.333333333333336,25.935818218569214,56.481481481481474,27.759253082301097,6,43.0,Standard,Argentina,2,2
U00446,8,39.125,35.934215688433454,41.80555555555556,36.74564606057663,8,59.0,Standard,Mexico,2,2
U00447,6,56.0,45.86937976471886,57.40740740740741,45.22463366033974,6,40.0,Standard,Argentina,2,2
U00448,5,63.0,26.972207918522354,66.66666666666666,23.765832929119377,5,68.0,Basic,Peru,1,2
U00449,5,55.6,22.53441811984503,61.77777777777777,25.038242355383364,5,25.0,Premium,Colombia,3,2
U00450,3,91.0,35.0,85.55555555555554,25.018511664883782,3,49.0,Standard,Mexico,2,1
U00451,6,44.666666666666664,28.29605390627228,49.629629629629626,31.440059895858084,6,39.0,Basic,Argentina,1,2
U00452,3,81.0,33.645207682521445,82.5925925925926,30.150514057680457,3,20.0,Basic,Brazil,1,1
U00453,4,67.5,20.42057785666214,73.33333333333333,19.626135258506327,4,78.0,Basic,Argentina,1,1
U00454,5,72.8,21.822007240398396,78.66666666666667,21.08770632441308,5,66.0,Premium,Mexico,3,1
U00455,3,83.66666666666667,60.33517492585344,71.85185185185185,48.75402273156839,3,37.0,Standard,Chile,2,2
U00456,1,40.0,0.0,44.44444444444444,0.0,1,77.0,Basic,Argentina,1,0
U00457,8,78.5,31.829905075932242,80.27777777777777,29.027445505806956,8,58.0,Standard,Colombia,2,2
U00458,6,68.66666666666667,44.947376638316356,65.92592592592592,38.84547841661418,6,19.0,Standard,Chile,2,2
U00459,3,86.33333333333333,17.039170558842745,90.74074074074075,11.564811108145175,3,56.0,Basic,Brazil,1,1
U00460,3,22.333333333333332,9.29157324317757,24.814814814814813,10.323970270197298,2,71.0,Basic,Brazil,1,0
U00461,8,41.0,20.54959158440173,45.55555555555556,22.83287953822414,8,35.0,Standard,Argentina,2,2
U00462,5,57.2,46.26229566288296,57.11111111111111,41.756200101464934,5,25.0,Standard,Peru,2,2
U00463,1,117.0,0.0,100.0,0.0,1,59.0,Basic,Peru,1,1
U00464,11,61.27272727272727,34.560355637900805,64.44444444444444,33.50327052397227,11,72.0,Standard,Peru,2,2
U00465,8,49.5,38.34057902536163,51.25,36.69521495652352,7,79.0,Basic,Colombia,1,2
U00466,9,53.0,32.48461174156157,58.02469135802468,34.8487816965512,8,31.0,Standard,Argentina,2,2
U00467,5,77.4,34.580341236025994,80.22222222222223,33.13272970610447,5,19.0,Basic,Argentina,1,2
